



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
4556739;"Instalación Deportiva Municipal Básica Arcos de Jalón";"";"";" 1 Pista polideportiva 2 Pistas de baloncesto 1 Pista de voleibol 1 Pista de patinaje ";" Metro: San Blas Bus :  4 , 38 , 48 , 140 , 153 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=352e8c86d45e1110VgnVCM1000000b205a0aRCRD";"ARCOS DE JALON";"CALLE";"V";"s/n";"";"";"";"c/v Albericia";"MADRID";"MADRID";"28037";"ARCOS";"SAN BLAS-CANILLEJAS";"447860";"4475237";"40.42425405686439";"-3.6159424880881414";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje"; 
4670017;"Instalación Deportiva Municipal Básica Arequipa";"";"";"1 Pista de petanca ";" Metro: Mar de Cristal Bus :  87 , 104 , 112 , 120 , 125 , 172 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=88e2d141f97c5110VgnVCM1000000b205a0aRCRD";"AREQUIPA";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"445937";"4480205";"40.468885518432465";"-3.6390339556431943";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"; 
4543757;"Instalación Deportiva Municipal Básica Arganda";"";"";" 1 Pista de Fútbol-Sala ";" Metro: Pirámides Bus: 18 , 34 , 36 , 116 , 118 , 119 Renfe :  Pirámides ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4cd10cd0d5471110VgnVCM1000000b205a0aRCRD";"ARGANDA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28005";"ACACIAS";"ARGANZUELA";"440021";"4472616";"40.40011363617556";"-3.7080977455472133";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"; 
4580352;"Instalación Deportiva Municipal Básica Arjona";"";"";"1 Campo de Fútbol";" Metro: Laguna Bus: 31 , 55 , 138 , 139. Renfe: Laguna. ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=01aef0716c2b2110VgnVCM1000000b205a0aRCRD";"CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28047";"LUCERO";"LATINA";"436579";"4472630";"40.39998426244181";"-3.7486569900905633";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"; 
4548716;"Instalación Deportiva Municipal Básica Arriaga";"";"";" 2 Pistas de baloncesto 1 Pista de fútbol sala ";"Bus: 15 , 28 , 106 , 109 , 110 , 113";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=82f65e9248c91110VgnVCM1000000b205a0aRCRD";"DAROCA";"AVENIDA";"V";"95";"";"";"";"";"MADRID";"MADRID";"28017";"PUEBLO NUEVO";"CIUDAD LINEAL";"445589";"4475346";"40.425090271008656";"-3.6427216652412877";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"; 
6349189;"Instalación Deportiva Municipal Básica Arroyo Belincoso";"";"";" 2 Pistas baloncesto 1 Pista fúbol-sala ";" Metro: Pavones Bus: 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144. ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e812bcfa0b606310VgnVCM1000000b205a0aRCRD";"DOCTOR GARCIA TAPIA";"AVENIDA";"V";"76";"";"";"";"c/v calle Arroyo Belincoso";"MADRID";"MADRID";"28030";"MARROQUINA";"MORATALAZ";"444852";"4473905";"40.41206030334087";"-3.6512840783264453";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"; 
4547664;"Instalación Deportiva Municipal Básica Arroyo Fontarrón";"";"";"Pista de fútbol sala ";" Metro: Pavones Bus :  8 , 20 , 30 , 54 , 63 , 71 , 100 , 140 , 142 , 144 , 145. ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=06d0c9ba6f391110VgnVCM2000000c205a0aRCRD";"ARROYO FONTARRON";"CALLE";"V";"381";"";"";"";"";"MADRID";"MADRID";"28030";"PAVONES";"MORATALAZ";"446067";"4472082";"40.39571737351038";"-3.6368098584337534";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"; 
4549867;"Instalación Deportiva Municipal Básica Arroyo Media Legua";"";"";" 1 Campo de fútbol 2 Pistas de fútbol sala 1 Pista de baloncesto ";"Bus: 71 , 110 , 113 , 210";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=140a5e8f052a1110VgnVCM1000000b205a0aRCRD";"ARROYO DE LA MEDIA LEGUA";"CALLE";"V";"s/n";"";"";"";"";"MADRID";"MADRID";"28030";"MEDIA LEGUA";"CIUDAD LINEAL";"444699";"4474585";"";"";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"; 
4643501;"Instalación Deportiva Municipal Básica Arroyo de Opañel";"";"";" 1 Pista polideportiva ";" Metro: Plaza Elíptica Bus: 55 , 60 , 116 , 155. ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d06f941b73305110VgnVCM1000000b205a0aRCRD";"ARROYO OPAÑEL";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28019";"OPAÑEL";"CARABANCHEL";"439185";"4471334";"40.38849471888208";"-3.717872942583152";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas"; 
4560369;"Instalación Deportiva Municipal Básica Aster";"";"";"1 Pista de Fútbol-Sala";"Bus: 7 , 11 , 40 , 87 ";"";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=844fcc390c802110VgnVCM1000000b205a0aRCRD";"ASTER";"AVENIDA";"V";"54";"";"Posterior";"";"";"MADRID";"MADRID";"28016";"HISPANOAMERICA";"CHAMARTIN";"443730";"4478839";"40.45643308528734";"-3.664945117466593";"";"";"";"/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol"; 
