CLASS,CLASS_CODE,COMM_CODE,NAME,CNSS_YR,FOIP_IND,RES_CNT,DWELL_CNT,PRSCH_CHLD,EMPLYD_CNT,OWNSHP_CNT,SING_FAMLY,DUPLEX,MULTI_PLEX,APARTMENT,TOWN_HOUSE,MANUF_HOME,CONV_STRUC,COMUNL_HSE,RES_COMM,OTHER_RES,NURSING_HM,OTHER_INST,HOTEL_CNT,OTHER_MISC,APT_NO_RES,APT_OCCPD,APT_OWNED,APT_PERSON,APT_VACANT,APT_UC,APT_NA,CNV_NO_RES,CNV_OCCPD,CNV_OWNED,CNV_PERSON,CNV_VACANT,CNV_UC,CNV_NA,DUP_NO_RES,DUP_OCCPD,DUP_OWNED,DUP_PERSON,DUP_VACANT,DUP_UC,DUP_NA,MFH_NO_RES,MFH_OCCPD,MFH_OWNED,MFH_PERSON,MFH_VACANT,MFH_UC,MFH_NA,MUL_NO_RES,MUL_OCCPD,MUL_OWNED,MUL_PERSON,MUL_VACANT,MUL_UC,MUL_NA,OTH_NO_RES,OTH_OCCPD,OTH_OWNED,OTH_PERSON,OTH_VACANT,OTH_UC,OTH_NA,TWN_NO_RES,TWN_OCCPD,TWN_OWNED,TWN_PERSON,TWN_VACANT,TWN_UC,TWN_NA,SF_NO_RES,SF_OCCPD,SF_OWNED,SF_PERSON,SF_VACANT,SF_UC,SF_NA,OTH_STRTY,DWELSZ_1,DWELSZ_2,DWELSZ_3,DWELSZ_4_5,DWELSZ_6,MALE_CNT,FEMALE_CNT,MALE_0_4,MALE_5_14,MALE_15_19,MALE_20_24,MALE_25_34,MALE_35_44,MALE_45_54,MALE_55_64,MALE_65_74,MALE_75,FEM_0_4,FEM_5_14,FEM_15_19,FEM_20_24,FEM_25_34,FEM_35_44,FEM_45_54,FEM_55_64,FEM_65_74,FEM_75,MF_0_4,MF_5_14,MF_15_19,MF_20_24,MF_25_34,MF_35_44,MF_45_54,MF_55_64,MF_65_74,MF_75,OBJECTID,SHAPE_AREA,SHAPE_LEN
Industrial,2,MER,MERIDIAN,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1382365.49136000000,5945.49283239000
Residual Sub Area,4,10A,10A,2003,,691,310,56,0,284,4,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,281,673,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,0,0,0,0,64,128,61,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,2054961.09165000000,7727.89625789000
Residential,1,COA,COACH HILL,2003,,3304,1474,180,0,1214,627,104,0,237,506,0,0,0,0,0,0,0,0,0,0,227,124,361,10,0,0,0,0,0,0,0,0,0,0,102,97,182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,383,937,15,0,0,0,621,610,1824,5,1,0,0,409,559,221,227,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,1076091.99187000000,4831.20981807000
Residential,1,WHL,WEST HILLHURST,2003,,5472,2786,316,0,1445,1621,353,11,342,126,0,324,0,8,0,0,0,1,0,1,326,59,428,15,0,0,0,267,13,445,37,0,20,1,316,164,736,11,23,2,0,0,0,0,0,0,0,0,11,1,24,0,0,0,0,9,1,164,0,0,0,0,117,64,207,1,8,0,1,1534,1143,3468,62,23,1,9,886,1014,385,284,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,2362234.99006000000,7089.65905728000
Residential,1,RMT,ROSEMONT,2003,,1297,541,79,0,349,311,169,0,19,0,0,41,0,0,1,0,0,0,0,0,18,1,33,1,0,0,0,40,0,60,1,0,0,0,165,67,382,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,307,281,820,4,0,0,1,125,218,69,111,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,449752.66437200000,2807.11494729000
Residential,1,MOP,MOUNT PLEASANT,2003,,4805,2440,288,0,1371,1642,222,3,62,86,0,422,0,2,1,0,0,0,0,0,61,0,91,1,0,0,0,346,24,509,69,0,7,0,212,115,496,7,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,5,1,0,0,0,83,69,117,3,0,0,0,1572,1163,3584,64,6,0,3,778,894,313,270,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1864829.85009000000,5992.60603260000
Industrial,2,SAW,SOUTH AIRWAYS,2003,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1891791.23698000000,8022.22535419000
Residential,1,HIL,HILLHURST,2003,,5353,2775,336,0,1090,1071,145,97,1195,86,0,167,2,8,2,1,0,1,0,3,1143,188,1954,49,0,0,3,148,6,244,15,1,0,0,134,97,338,10,1,0,0,0,0,0,0,0,0,0,93,4,126,4,0,0,0,12,2,92,2,0,0,1,84,34,168,1,0,0,3,1029,759,2431,33,6,0,14,945,1117,281,286,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2068839.41083000000,6746.13246765000
Residential,1,PKD,PARKDALE,2003,,1815,1076,89,0,460,554,57,20,275,9,0,159,0,0,1,1,0,0,0,0,98,47,125,2,175,0,0,135,6,207,18,0,6,0,53,33,126,3,1,0,0,0,0,0,0,0,0,0,14,0,21,6,0,0,0,1,0,74,0,1,0,0,9,0,18,0,0,0,0,535,374,1244,17,2,0,2,293,333,117,95,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1050300.50110000000,5240.32401000000
Residential,1,POI,POINT MCKAY,2003,,1341,846,40,0,662,0,24,0,312,510,0,0,0,0,0,0,0,0,0,4,287,220,406,21,0,0,0,0,0,0,0,0,0,0,24,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,419,890,6,0,0,0,0,0,0,0,0,0,0,393,340,62,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,383870.29305800000,2503.66356291000
Industrial,2,MLI,MAYLAND,2003,Y,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1227207.22151000000,5751.14173476000
Residential,1,BRD,BRIDGELAND/RIVERSIDE,2003,,4796,2413,255,0,873,934,70,1,963,145,0,282,0,9,2,5,0,2,0,2,908,186,1438,53,0,0,0,241,14,367,40,0,1,0,68,24,152,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,14,1,747,3,0,0,0,132,34,180,13,0,0,5,893,614,1911,33,2,1,18,1022,821,270,129,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,3051304.76880000000,8373.44777214000
Residential,1,APP,APPLEWOOD PARK,2003,,5448,1522,569,0,1305,1370,21,0,0,112,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,43,1,0,0,0,21,18,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,205,0,59,0,0,1365,1286,5125,5,0,0,0,82,285,300,594,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1566371.30109000000,5555.60108527000
Residential,1,STR,STRATHCONA PARK,2003,,6762,2334,592,0,2077,1906,213,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,170,432,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,137,411,11,0,0,1,1827,1770,5919,20,56,2,0,235,667,455,801,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2703324.81850000000,9061.59520540000
Residential,1,PEN,PENBROOKE MEADOWS,2003,,8828,2986,809,0,1976,1615,382,0,77,681,0,231,0,0,0,0,0,0,0,0,66,0,133,11,0,0,0,189,14,420,40,0,2,0,366,211,1249,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,394,1942,47,0,0,1,1575,1357,5084,39,0,0,0,361,819,618,830,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2045665.66219000000,5890.92707075000
Residential,1,FHT,FOREST HEIGHTS,2003,,6631,2107,583,0,1469,944,468,0,31,572,0,91,0,0,0,1,0,0,0,0,31,1,39,0,0,0,0,89,13,191,1,0,1,0,457,285,1568,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,246,0,0,0,0,558,335,1596,14,0,0,1,934,835,2991,9,0,0,1,273,642,423,576,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1502426.84126000000,5192.34425423000
Residential,1,WGT,WESTGATE,2003,,3247,1364,186,0,1033,923,54,0,166,191,0,30,0,0,0,0,0,0,0,0,157,84,276,9,0,0,0,20,2,35,10,0,0,0,52,26,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,59,462,0,0,0,0,913,862,2353,10,0,0,0,292,539,242,236,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1150950.80277000000,4551.83099229000
Residential,1,DNC,DOWNTOWN COMMERCIAL CORE,2003,,6879,4699,118,0,189,2,0,0,4649,20,0,0,0,13,1,1,0,13,0,79,4332,173,6431,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,417,13,0,0,0,20,15,28,0,0,0,0,2,1,3,0,0,0,28,2618,1447,249,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1328171.97659000000,5320.37808714000
Residential,1,CAP,CAPITOL HILL,2003,,4002,2149,154,0,766,958,349,1,433,28,0,378,0,0,0,1,0,1,0,0,418,0,588,15,0,0,0,309,13,504,40,1,28,0,324,135,755,13,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,59,1,0,0,0,26,5,50,2,0,0,2,924,613,2045,30,2,0,2,747,807,276,163,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1418523.94906000000,6600.71258255000
Residual Sub Area,4,06A,06A,2003,,53,13,2,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,53,0,0,0,0,0,1,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,3021333.08217000000,13791.56330420000
Residential,1,UNI,UNIVERSITY HEIGHTS,2003,,2955,1373,141,0,434,430,41,0,875,12,0,14,0,0,1,0,0,0,0,1,803,19,1491,71,0,0,0,9,0,16,4,0,1,0,40,8,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,12,0,46,0,0,0,0,427,407,1267,3,0,0,1,340,553,181,201,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,811616.80322600000,4021.40746869000
Residential,1,STA,ST. ANDREWS HEIGHTS,2003,,1755,718,89,0,365,405,0,0,178,132,0,1,0,0,0,2,0,0,0,4,156,0,238,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,178,0,0,0,0,132,16,298,0,0,0,0,395,349,1040,6,3,1,2,177,297,81,118,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1160432.86400000000,4933.97528299000
Residential,1,REN,RENFREW,2003,,5706,3027,286,0,1657,1548,119,0,567,380,0,408,0,4,1,0,0,0,0,0,539,181,833,28,0,0,0,328,19,526,79,0,1,0,112,45,240,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,7,0,0,0,0,373,288,754,7,0,0,9,1491,1123,3346,44,4,0,5,1002,1181,409,240,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2658624.38464000000,7948.22241459000
Residential,1,CRE,CRESCENT HEIGHTS,2003,,5801,3571,252,0,1275,1197,40,6,1935,175,0,210,0,6,2,0,0,0,0,0,1764,328,2623,157,14,0,0,156,6,236,45,1,8,0,35,15,78,5,0,0,0,0,0,0,0,0,0,0,6,1,11,0,0,0,0,8,1,10,0,0,0,0,169,97,311,6,0,0,5,1136,827,2532,44,11,1,8,1552,1204,305,199,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1625199.80500000000,5793.76856398000
Residential,1,LMR,LOWER MOUNT ROYAL,2003,,3203,2207,52,0,543,84,14,0,1968,82,0,54,0,0,4,1,0,0,0,3,1898,419,2684,66,0,1,1,53,3,74,0,0,0,0,14,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,97,0,0,0,0,82,70,155,0,0,0,4,74,37,157,5,0,1,5,1293,708,101,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,282657.31771900000,2856.12390163000
Residential,1,CLI,CLIFF BUNGALOW,2003,,2009,1354,40,0,291,182,12,0,904,45,0,208,0,2,0,1,0,0,0,3,872,184,1304,28,0,1,7,188,8,256,11,0,2,0,12,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,0,0,1,44,7,67,0,0,0,2,171,89,348,8,0,1,3,706,480,78,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,362754.48771500000,2944.18028240000
Industrial,2,AYB,ALYTH/BONNYBROOK,2003,,31,16,3,0,3,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,2,10,3,25,2,0,0,2,5,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,3907691.33399000000,11197.81008280000
Residential,1,UMR,UPPER MOUNT ROYAL,2003,,2653,1070,171,0,782,805,8,0,234,13,0,9,0,0,1,0,0,0,0,0,225,55,313,9,0,0,0,8,0,12,1,0,0,1,7,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,7,26,0,0,0,0,766,714,2287,31,7,1,1,247,360,116,264,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1275581.54629000000,5092.20785212000
Residential,1,GBK,GLENBROOK,2003,,6958,3140,446,0,1735,920,660,2,676,703,0,179,0,0,0,0,0,0,0,1,636,222,1040,39,0,0,0,152,11,273,22,0,5,0,639,270,1669,19,0,2,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,685,446,1618,18,0,0,0,909,785,2352,9,2,0,0,885,1124,493,462,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1947131.20398000000,5962.93982038000
Residential,1,SOC,SOUTH CALGARY,2003,,3488,1942,144,0,757,739,116,90,581,223,0,171,2,20,0,0,0,0,0,0,560,134,869,21,0,0,0,146,9,218,18,0,7,0,107,53,258,9,0,0,0,0,0,0,0,0,0,0,83,0,139,7,0,0,0,22,1,92,0,0,0,0,215,57,386,7,0,1,3,705,503,1526,24,7,0,22,749,756,205,117,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,885510.67427700000,4859.69803270000
Residential,1,EPK,ELBOW PARK,2003,,3458,1217,261,0,1090,1204,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,12,3,0,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,1088,3440,40,14,4,0,164,364,175,408,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,1786488.95815000000,7301.11865043000
Residential,1,ROX,ROXBORO,2003,,406,164,23,0,148,163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,148,406,9,1,0,0,30,54,21,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,271809.65588400000,2330.94175463000
Residential,1,ERI,ERIN WOODS,2003,,7059,2252,853,0,1757,1849,47,0,0,238,93,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,46,0,0,3,0,46,11,151,1,0,0,0,93,93,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,27,743,8,0,0,0,1833,1622,5928,16,0,0,0,203,604,531,771,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1588421.15317000000,5242.94408112000
Residential,1,CFC,CFB - CURRIE,2003,,81,5,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,81,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,1096775.30039000000,5101.63955079000
Residential,1,DIS,DISCOVERY RIDGE,2003,,1278,625,184,0,411,519,78,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,54,123,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,44,2,0,0,8,340,333,1111,10,161,0,0,29,151,81,152,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,3598431.26711000000,8463.02400316000
Residential,1,GLA,GLAMORGAN,2003,,6442,2911,304,0,1867,1139,86,44,933,694,0,12,0,0,1,2,0,0,0,1,882,266,1594,50,0,0,0,7,2,13,5,0,0,0,85,63,218,1,0,0,0,0,0,0,0,0,0,0,44,0,118,0,0,0,0,3,0,183,0,0,0,1,678,460,1342,15,0,0,0,1130,1076,2974,8,1,0,3,878,1074,435,405,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1955756.40425000000,6069.12807340000
Residential,1,LPK,LINCOLN PARK,2003,,1927,1252,84,0,512,0,6,0,824,421,0,0,0,0,0,1,0,0,0,1,668,423,853,155,0,0,0,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,0,0,0,405,85,1014,16,0,0,0,0,0,0,0,0,0,1,598,298,76,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,1522942.26908000000,5861.48825739000
Residential,1,MAN,MANCHESTER,2003,,216,165,3,0,5,33,5,0,117,0,0,8,0,1,0,0,0,1,0,1,108,0,150,8,0,0,0,8,0,12,0,0,0,1,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,23,5,47,4,0,0,2,86,44,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,474122.09088900000,4015.64660326000
Industrial,2,VAF,VALLEYFIELD,2003,,19,12,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,19,1,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1200377.91087000000,5091.86262209000
Industrial,2,EFI,EASTFIELD,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1126948.71938000000,4650.07937943000
Industrial,2,BUR,BURNS INDUSTRIAL,2003,Y,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2898941.24736000000,9626.05486622000
Residual Sub Area,4,09H,09H,2003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,569745.64637800000,3296.69383648000
Residential,1,LKV,LAKEVIEW,2003,,5683,2333,321,0,1909,1687,76,0,332,230,0,8,0,0,0,0,0,0,0,0,295,0,493,37,0,0,0,5,0,8,3,0,0,0,76,54,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,217,393,2,0,0,0,1681,1638,4591,6,0,0,0,482,957,318,493,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2221433.59807000000,6830.19231266000
Residual Sub Area,4,09K,09K,2003,Y,0,5,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,1925527.04062000000,7665.24914902000
Industrial,2,STD,STARFIELD,2003,Y,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,4348196.75676000000,8621.75046141000
Major Park,3,GPK,GLENMORE PARK,2003,Y,0,5,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,10160144.29070000000,21846.79802000000
Residential,1,MIS,MISSION,2003,,3653,2846,27,0,759,117,4,0,2597,33,0,85,3,2,5,0,0,0,0,6,2304,687,3165,182,105,0,3,69,3,97,11,0,2,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,132,0,1,0,0,31,29,58,2,0,0,9,94,37,196,14,0,0,10,1603,809,69,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,534971.29451300000,3828.26849698000
