ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;DISTRITO;TIPO;
7640841;"100% Hecho a mano.";"";"1";"1";"J";"";"2016-10-20 00:00:00.0";"2016-10-27 23:59:00.0";"17:30";"  Deja volar tu creatividad y aprende a realizar diferentes manualidades: complementos, accesorios o decoración, para regalar o para tí y siempre con la mejor compañía en  TPJ .    Recuerda que puedes apuntarte a cada taller individualmente y es GRATIS. - Jueves 20: Corona de Halloween - Jueves 27: Murciélagos golosos    Horario:  los jueves, de 17:30 a 19:30 horas   Inscripción:  abierto el plazo hasta cubrir plazas   Plazas:  10  ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=899ee13675888410VgnVCM2000000c205a0aRCRD";"Actividades en el centro juvenil 'Tetuán Punto Joven'. Octubre 2016";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=51b6a4ec61dec310VgnVCM1000000b205a0aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2f9e41aee5a2a110VgnVCM1000000b205a0aRCRD";"Centro Juvenil Tetuán Punto Joven";"440760";"4477837";"40.447199849232135";"-3.6998771920981004";"TETUAN";"/contenido/actividades/CursosTalleres/Arte";
10153568;"30 años en Tetuán";"";"1";"1";"L,M,X,J,V,S,D";"";"2016-10-13 00:00:00.0";"2016-10-28 23:59:00.0";"00:00";"  Exposición de pintura  ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=77c6d1811da77510VgnVCM1000001d4a900aRCRD";"30 años en Tetuán";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cb6fe54be9a77510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=71cf0a47f441f010VgnVCM2000000c205a0aRCRD";"Junta Municipal del Distrito de Tetuán";"441294";"4479819";"40.465101515878985";"-3.693764227321566";"TETUAN";"/contenido/actividades/Exposiciones";
10171138;"50 años de Bossa Nova";"";"1";"0";"";"";"2016-11-05 00:00:00.0";"2016-11-05 23:59:00.0";"20:00";"   ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c5affb79aaf7510VgnVCM2000001f4a900aRCRD";"50 años de Bossa Nova";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fae9ffb79aaf7510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6089ba61e681c010VgnVCM1000000b205a0aRCRD";"Auditorio y sala de exposiciones Paco de Lucía (antigua Sala Latinarte)";"435243";"4470971";"40.38493634769686";"-3.764230286224537";"LATINA";"/contenido/actividades/ProgramacionMadridActiva";
10146518;"8 apellidos catalanes";"";"1";"0";"";"";"2016-10-28 00:00:00.0";"2016-10-28 23:59:00.0";"19:00";"   ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e93aaa1f5ca67510VgnVCM2000001f4a900aRCRD";"8 apellidos catalanes";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd79aa1f5ca67510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Francisco Fatou (Villa de Vallecas)";"447216";"4470283";"40.379584618162156";"-3.623110349262379";"VILLA DE VALLECAS";"/contenido/actividades/CineActividadesAudiovisuales";
10156670;"8 apellidos catalanes";"";"1";"0";"";"";"2016-10-30 00:00:00.0";"2016-10-30 23:59:00.0";"17:30";"  Película    Sinopsis:  Las alarmas de Koldo entran en Defcon-3 tras enterarse de que su hija Amaia, tras romper con Rafa, se ha enamorado de un catalán. Ante tal ?sacrilegio?, se aventura a cruzar la frontera de Euskadi y poner rumbo a Sevilla para convencer a Rafa de que deben viajar a Cataluña para rescatarla, al precio que sea, de los brazos del joven y su entorno.   No recomendada a menores de 7 años.  ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a107c8d6f397510VgnVCM1000001d4a900aRCRD";"Domingos de cine. Centro Sociocultural Tetuán";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4d8c7c8d6f397510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Tetuán";"440737";"4479155";"40.45907130615822";"-3.700271645324868";"TETUAN";"/contenido/actividades/CineActividadesAudiovisuales";
10155610;"ABC del emprendimiento";"";"1";"1";"L,M,X,J,V,S,D";"20/10/2016;22/10/2016;23/10/2016;24/10/2016;25/10/2016;";"2016-10-19 00:00:00.0";"2016-10-26 23:59:00.0";"10:00";"   ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ffdbf87290f87510VgnVCM1000001d4a900aRCRD";"ABC del emprendimiento";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6f6af87290f87510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=628e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Ana María Matute (Carabanchel)";"438946";"4472344";"40.3975850662447";"-3.7207386328562357";"CARABANCHEL";"/contenido/actividades/CursosTalleres";
10170272;"Acción artística contra la violencia de género";"";"1";"0";"";"";"2016-11-25 00:00:00.0";"2016-11-25 23:59:00.0";"18:15";"  A partir de una soga, unas perchas, unas prendas? unas cuántas mujeres trabajarán la  idea de la falta de libertad y el encorsetamiento que supone la violencia machista. La acción derivará en un engranaje compacto, de fuerza y energía, que termine con el maltrato. ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c68fe3706e5f7510VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Carril del Conde (Hortaleza)";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef2f03e37e247510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66a7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Carril del Conde (Hortaleza)";"444625";"4479327";"40.46088953531134";"-3.6544210187969433";"HORTALEZA";"/contenido/actividades/CircoPerformanceTeatro";
10173591;"Acercar la música a los niños";"";"1";"0";"";"";"2016-11-05 00:00:00.0";"2016-11-05 23:59:00.0";"18:00";"   ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a98e6ad77abf7510VgnVCM2000001f4a900aRCRD";"Acercar la música a los niños";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4dcd6ad77abf7510VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Torito (Moratalaz)";"445250";"4473240";"40.40609591857167";"-3.646536107063507";"MORATALAZ";"/contenido/actividades/Musica/DjsElectronicaExperimental";
10168892;"Activa tu capacidad para dar y recibir";"";"1";"0";"";"";"2016-11-18 00:00:00.0";"2016-11-18 23:59:00.0";"19:00";"  Ciclo: las 7 claves de la felicidad.  Clave 1: Activa tu capacidad para dar y recibir.     Fundación Red Sostenible y Creativa.   Ponente: Jesús Hurtado ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fd2e5bd5d46e7510VgnVCM1000001d4a900aRCRD";"Conferencias. Centro Cultural Palacete Quinta del Berro (Salamanca). Noviembre 2016";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7dab5bd5d46e7510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bcc7cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Palacete Quinta del Berro (Salamanca)";"443869";"4475023";"40.42206601994432";"-3.662968075865235";"SALAMANCA";"/contenido/actividades/ConferenciasColoquios";
10168962;"Actividades municipales del Día Universal de la Infancia";"";"1";"0";"";"";"2016-11-05 00:00:00.0";"2016-11-05 23:59:00.0";"00:00";"  Sábado 5 por la mañana    De 11 a 21 horas: Información diversa recursos municipales destinados a la infancia y a la adolescencia - Distintas áreas municipales   De  11 a 21  horas:  Campaña información y sensibilización de voluntariado - Voluntarios por Madrid   De  11 a 21  horas:  Juego de bolos (taller interactivo) - Centros de Día de la Dirección General de Mayores   De  11 a 21  horas:  Actividades desarrollas con el Cuerpo de Bomberos - Cuerpo Municipal de Bomberos de Madrid   De  11 a 21  horas:  Circuito de seguridad vial para bicicletas - Policía Municipal de Madrid   De  11 a 21  horas:  Programa alertante sanitario: juego de la oca, taller de reanimación cardiopulmonar - Samur Protección Civil   De  11 a 21  horas:  Campaña de sensibilización sobre personas sin hogar - Samur Social   De  11 a 14 horas y de 17 a 19  horas:  Proyección corto y taller de sensibilización sobre igualdad de género - La Dirección General de Igualdad entre Hombres y Mujeres   De  11 a 12 horas y de 16 a 17 horas:  Cuentacuentos sobre forma de pago de lo social e implicación de los niños - Área de Gobierno de Economía y Hacienda   De  11 a 14  horas:  Taller ?Comercio justo: juega limpio? - Dirección General de Comercio y Emprendimiento   De 11 a 14   horas:Taller de mandalas - Centro Abierto Peñuelas (Samur Social)    De  11 a 15 horas y de 16 a 20  horas:  Talleres preventivos de salud: ?aprende jugando? - Madrid Salud   De  11 a 14  horas:  Taller de modelado de cerámica - Escuela Municipal de Cerámica   De  11 a 14  horas:  Juegos en familia - Centros de Atención a la Familia de la Subdirección General de Familia e Infancia   De  11 a 13  horas:  Taller de construcción de chapas y manualidades - Programa de Educación Social de la Subdirección General de Familia e Infancia   De  11:15 a 12:15  horas:  Taller de cocina fría - Proyecto ASPA (Subdirección General de Familia e Infancia)   De  12:15 a 13:15  horas:  Taller de reparación de bicicletas - Proyecto ASPA (Subdirección General de Familia e Infancia)    De  13:15 a 14:15  horas:  Taller de cocina fría - Proyecto ASPA (Subdirección General de Familia e Infancia)         Sábado 5 por la tarde     De15:30 a 16:30  horas:  Taller de manualidades - Proyecto ASPA (Subdirección General de Familia e Infancia)   De  16:30 a 17:30  horas:  Taller de bricolaje - Proyecto ASPA (Subdirección General de Familia e Infancia)   De  17:30 a 18:30  horas:  Taller de manualidades - Proyecto ASPA (Subdirección General de Familia e Infancia)   De  18:30 a 19:30  horas:  Taller de bricolaje - Proyecto ASPA (Subdirección General de Familia e Infancia)   De  18:30 a 19  horas:  Obra de teatro:¿Quién conoce a Jim Carsen? - Escuela Municipal de Arte Dramático   De  18 a 18:30  horas:  Agrupaciones musicales de la Escuela Municipal de Música y Danza - Escuela Municipal de Música y Danza   De  16 a 20  horas:  Taller de pulseras - Centros de Día de la Subdirección General de Infancia y Familia   De  16 a 21  horas:  Taller de las de chapas y taller cooperativo - Centro Abierto La Rosa (Samur Social)     ";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=88ef5bd5d46e7510VgnVCM1000001d4a900aRCRD";"Actividades municipales del Día Universal de la Infancia";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a02b5bd5d46e7510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e50fae7cb2e4f010VgnVCM1000000b205a0aRCRD";"Pabellón de Cristal de la Casa de Campo";"437487";"4474260";"40.41473676394029";"-3.738118254222957";"MONCLOA-ARAVACA";"";
